date,share_code,number_of_shares,domestic_cp_lt_5_raw,domestic_cp_gte_5_raw,domestic_fd_lt_5_raw,domestic_fd_gte_5_raw,domestic_ib_lt_5_raw,domestic_ib_gte_5_raw,domestic_id_lt_5_raw,domestic_id_gte_5_raw,domestic_is_lt_5_raw,domestic_is_gte_5_raw,domestic_mf_lt_5_raw,domestic_mf_gte_5_raw,domestic_ot_lt_5_raw,domestic_ot_gte_5_raw,domestic_pf_lt_5_raw,domestic_pf_gte_5_raw,domestic_sc_lt_5_raw,domestic_sc_gte_5_raw,foreign_cp_lt_5_raw,foreign_cp_gte_5_raw,foreign_fd_lt_5_raw,foreign_fd_gte_5_raw,foreign_ib_lt_5_raw,foreign_ib_gte_5_raw,foreign_id_lt_5_raw,foreign_id_gte_5_raw,foreign_is_lt_5_raw,foreign_is_gte_5_raw,foreign_mf_lt_5_raw,foreign_mf_gte_5_raw,foreign_ot_lt_5_raw,foreign_ot_gte_5_raw,foreign_pf_lt_5_raw,foreign_pf_gte_5_raw,foreign_sc_lt_5_raw,foreign_sc_gte_5_raw,total_scripless_raw
31-Mar-2026,BABY,2.616.226.706,381.100,0,,,,,98.903.200,0,,,14.514.500,0,,,,,,,80.100.100,2.416.077.906,,,5.510.400,0,739.500,0,,,,,,,,,,,2.616.226.706
31-Mar-2026,BACA,19.953.024.885,993.111.049,9.909.647.262,695.000,0,12.686.999,0,1.451.004.887,0,367.100.000,0,1.760.617.713,0,37.500,0,,,188.147.087,0,,,,,13.322.400,4.795.302.489,2.896.800,0,,,26.928.400,0,229.460.160,0,1.408.100,0,1.128.790,0,19.753.494.636
31-Mar-2026,BAIK,1.127.497.572,100,0,,,,,217.281.572,0,,,,,,,,,,,252.500,0,,,9.511.800,0,18.300,0,,,,,,,,,433.300,0,227.497.572
31-Mar-2026,BAJA,1.800.000.000,88.000.000,0,,,,,309.872.100,0,,,,,,,,,,,,,,,2.064.900,0,56.500,0,,,,,,,,,6.500,0,400.000.000
31-Mar-2026,BALI,3.934.592.500,142.540.721,2.348.950.000,,,,,251.526.927,0,38.033.102,0,170.659.300,0,,,,,113.945.450,0,191.049.900,0,,,135.686.700,0,130.400,0,,,,,100.000.000,0,,,,,3.492.522.500
31-Mar-2026,BANK,14.939.731.085,1.880.799.300,7.442.260.935,300,0,,,250.928.441,0,1.887.072.500,0,805.693.700,0,,,653.300,0,168.125.907,0,956.833.807,0,,,249.165.532,0,3.689.300,0,6.578.900,0,114.682.200,0,149.356.389,0,71.810.437,0,2.932.626,0,13.990.583.574
31-Mar-2026,BAPA,661.784.520,29.123.900,344.620.000,,,,,187.589.403,0,,,,,,,,,49.517,96.336.100,1.032.500,0,,,575.100,0,715.700,0,,,,,,,,,1.737.300,0,661.779.520
31-Mar-2026,BAPI,5.591.980.103,8.013.970,963.542.650,1.068.889,0,52.297.656,0,1.528.972.321,586.376.300,38.067.999,0,116.102.322,0,102.500,0,1.114.534,0,11.848.613,0,,,,,40.100,0,26.812.599,0,,,,,,,,,6.944.300,0,3.341.304.753
31-Mar-2026,BATA,1.300.000.000,514.400,0,,,50.000,0,88.288.170,68.544.100,,,,,,,,,,,,,,,55.813.800,0,4.003.500,0,,,,,,,,,3.296.500,0,220.510.470
31-Mar-2026,BATR,3.025.037.353,362.976.500,0,,,,,473.374.353,2.186.044.800,,,,,,,,,,,,,,,2.489.700,0,149.600,0,,,,,,,,,2.400,0,3.025.037.353
31-Mar-2026,BAUT,4.800.182.969,4.505.200,749.900.000,41.000,0,,,1.440.976.629,0,,,,,58.000,0,,,40,0,0,2.600.000.000,,,900,0,4.701.200,0,,,,,,,,,,,4.800.182.969
31-Mar-2026,BAYU,353.220.780,25.272.811,99.170.686,,,27.384,0,30.544.522,0,607.283,0,21.343.300,0,,,,,11.081,0,30.672.043,0,,,44.733.548,86.934.566,1.058.944,0,,,,,4.250.787,0,,,772.000,0,345.398.955
31-Mar-2026,BBCA,123.275.050.000,492.578.985,0,64.525.960,0,402.714.300,0,10.063.723.498,0,2.125.126.585,0,1.019.523.518,0,7.459.100,0,309.783.800,0,60.848.952,0,1.567.042.577,0,255.131.605,0,2.299.031.390,0,78.027.020,0,630.807.553,0,19.360.076.931,0,7.901.604.677,0,5.379.818.915,0,435.865.754,0,52.453.691.120
31-Mar-2026,BBHI,21.730.256.442,635.052.249,16.812.838.255,410,0,112.750.100,0,1.043.916.579,0,3.181,0,1.457.972,0,4.813.200,0,,,21.259.723,0,825.342.363,1.521.117.930,,,409.735.902,0,16.988.344,0,,,4.047.400,0,102.036.739,0,234.000,0,1.359.530,0,21.512.953.877
31-Mar-2026,BBKP,187.887.539.870,2.937.825.476,0,3.101.554,0,17.583.720,0,21.808.259.384,0,52.505.100,0,58.883.300,0,871.843.035,0,18.028.342,0,272.633.538,0,5.551.814,31.900.000.000,,,392.391.641,0,1.430.670.076,0,,,177.329.005,0,892.830.848,0,66,0,153.882.628,0,60.993.319.527
31-Mar-2026,BBLD,1.645.796.054,126.718.971,1.112.584.069,,,1.283,0,28.569.823,0,44.715.685,0,1.125.300,0,,,,,33.489,0,4.996.895,0,,,161.539.797,89.825.200,70.638.214,0,,,,,3.530.300,0,,,193.004,0,1.644.472.030
31-Mar-2026,BBMD,4.090.090.000,200,0,,,60.965.400,0,194.720.100,0,,,,,,,,,,,,,,,300,0,63.250.300,0,,,,,,,,,111.063.700,0,430.000.000
31-Mar-2026,BBNI,37.297.312.916,137.031.298,0,54.131.642,0,22.390.000,0,2.980.998.237,0,2.586.113.225,0,926.507.224,0,3.253.496,0,146.531.126,0,56.292.627,0,194.347.124,0,5.016.800,0,601.713.906,0,11.959.628,0,148.625.586,0,4.022.732.861,0,1.558.344.410,0,1.391.630.594,0,64.769.464,0,14.912.389.248
31-Mar-2026,BBRI,151.559.001.604,644.201.840,0,356.719.843,0,1.042.931.725,0,12.522.305.619,0,4.596.404.605,0,1.999.017.929,0,5.504.450.623,0,556.706.430,0,60.737.102,0,1.593.068.481,0,89.846.862,0,3.550.646.571,0,55.326.576,0,1.008.900.300,0,21.424.198.117,0,7.260.912.370,0,8.353.404.713,0,319.257.966,0,70.939.037.672
31-Mar-2026,BBRM,8.479.490.328,1.261.732,6.632.870.652,66,0,,,345.842.895,0,,,,,,,,,258.640,0,47.501.634,1.066.666.666,,,302.232.285,0,10.747.597,0,,,,,3.160.600,0,,,68.946.432,0,8.479.489.199
31-Mar-2026,BBSI,3.674.723.301,517.290.838,2.756.042.477,2,0,,,208.374.862,0,,,,,,,,,146,0,168.135.751,0,,,26.635,0,61.166,0,,,,,,,,,12.431,0,3.649.944.308
31-Mar-2026,BBSS,4.800.016.020,0,796.862.800,,,,,501.759.720,0,,,,,,,,,,,,,,,1.323.500,0,65.000,0,,,,,,,,,5.000,0,1.300.016.020
31-Mar-2026,BBTN,14.034.444.413,124.916.301,0,20.707.895,0,9.472.289,0,1.391.946.884,0,1.430.210.624,0,655.865.510,0,1.328.700,0,131.229.923,0,40.374.944,0,67.291.050,0,56.590.431,0,261.091.352,0,7.549.164,0,23.114.862,0,847.501.575,0,253.331.016,0,233.485.380,0,57.669.165,0,5.613.677.065
31-Mar-2026,BBYB,13.350.482.346,686.066.977,5.925.156.648,3.285.003,0,,,3.215.212.817,0,39.575.217,0,450.770.380,0,5.737.008,0,539.768,0,113.816.607,0,1.054.145.968,736.968.376,,,198.240.013,0,128.042.087,0,,,323.576.595,0,22.799.076,0,65.432.591,0,218.870.805,0,13.188.235.936
31-Mar-2026,BCAP,42.618.850.927,2.499.642.360,20.137.511.460,,,,,5.644.534.076,0,,,36.800.600,0,19.607.900,0,49.201.800,0,2.606,0,2.213.264.124,3.708.705.000,,,139.584.100,0,42.568.800,0,,,314.200,0,1.434.292.281,3.900.000.000,,,10.394.320,2.782.427.300,42.618.850.927
31-Mar-2026,BCIC,18.109.922.009,278.294.450,0,99,0,7.192,0,230.401.649,0,,,205,0,39,0,,,1.716.584,0,2.338.738.916,3.381.207.875,,,15.366.394,0,270.766,0,,,,,20.219,0,,,45.393,0,6.246.069.781
31-Mar-2026,BCIP,1.429.915.525,97.225.320,562.185.500,,,,,499.701.705,0,18.000.000,0,128.400.809,0,90,0,44.057.000,0,60.035.201,0,,,,,8.728.000,0,8.261.100,0,,,,,,,,,3.320.800,0,1.429.915.525
31-Mar-2026,BDKR,4.725.101.522,1.103.270.200,271.586.400,,,,,327.250.822,2.871.117.900,,,,,,,,,,,110.500,0,,,37.385.600,0,114.251.800,0,,,,,,,,,128.300,0,4.725.101.522
31-Mar-2026,BDMN,9.773.552.870,190.116.112,0,1.216.771,0,717,0,355.715.072,0,7.700.841,0,7.413.986,0,103.700,0,4.737.610,0,6.656.535,0,1.468.695,0,,,207.762.598,8.940.317.662,1.916.701,0,,,13.209.610,0,10.631.435,0,9.937.796,0,11.200.731,0,9.770.106.572
31-Mar-2026,BEBS,45.000.000.000,3.029.895.430,16.696.664.860,2.500,0,,,21.342.330.410,0,,,,,,,,,480,0,795.018.235,0,,,2.530.697.940,0,3.953.300,0,,,425.000,0,19.876.200,0,,,581.135.645,0,45.000.000.000
31-Mar-2026,BEEF,8.120.249.598,188.400.792,0,130,0,322.027.459,0,1.192.608.613,520.385.686,795.000,0,,,,,4.342.270,0,382,0,28.500,5.732.270.843,,,148.858.362,0,1.303.382,0,,,,,,,,,4.054.406,0,8.115.075.825
31-Mar-2026,BEER,4.000.000.000,381.904.500,3.172.686.825,120.075,0,,,111.239.800,0,,,329.928.500,0,,,,,10.000,0,,,,,4.050.800,0,58.500,0,,,,,,,,,1.000,0,4.000.000.000
31-Mar-2026,BEKS,51.870.438.266,521.531.186,0,61.002,0,27.553.570,0,16.267.365.204,0,180.090,0,106.985.155,0,2.555.718,0,1.429.400,0,289.653.583,0,1.720.153,0,,,298.519.884,0,61.112.446,0,,,,,5,0,,,2.015.209,0,17.580.682.605
31-Mar-2026,BELI,135.842.883.189,34.501.115.116,0,,,,,1.893.639.576,0,,,58.901.700,0,,,561.400,0,62.740.530,0,546.081,0,,,31.655.786,0,111.701.197,0,,,17.112.477,0,2.182.705,0,925.821,0,6.602.400,0,36.687.684.789
31-Mar-2026,BELL,7.250.000.000,218.584.400,6.380.099.700,,,,,581.594.000,0,,,,,,,,,,,,,,,61.177.500,0,998.700,0,,,,,,,,,7.545.700,0,7.250.000.000
31-Mar-2026,BESS,3.440.455.528,294.355.133,208.854.100,,,,,237.235.195,0,,,,,,,,,,,,,,,4.400,0,6.700,0,,,,,,,,,,,740.455.528
31-Mar-2026,BEST,9.647.311.150,537.756.100,4.643.604.400,2.000,0,,,2.720.124.011,0,134.637.500,0,224.674.800,0,,,2.520.000,0,225.853.242,0,146.102,964.750.000,,,161.384.809,0,7.412.800,0,,,,,,,,,17.445.386,0,9.640.311.150
31-Mar-2026,BFIN,15.039.383.620,496.602.180,0,9.483.400,0,176.360,0,2.172.521.748,0,365.529.600,0,152.254.249,0,101.814.980,0,68.634.200,0,7.654.188,0,996.977.595,0,,,916.854.871,0,11.531.360,0,5.728.000,0,1.532.155.944,0,191.178.395,7.688.125.938,229.220.434,0,76.149.018,0,15.022.592.460
31-Mar-2026,BGTG,23.970.997.103,4.975.052.875,0,3.514.837,0,,,2.520.317.251,0,8.662.300,0,9.887.600,0,,,,,216,0,347.214.050,5.736.363.400,,,62.643.400,0,1.993.569,0,,,43.352.900,0,1.447.000,0,,,439.008.405,1.388.305.300,15.537.763.103
31-Mar-2026,BHAT,5.000.000.000,1.379.930.800,1.554.849.375,,,,,457.500,0,362.420.000,0,476.890.600,0,,,,,55.470.000,0,960.125.625,0,,,2.588.900,0,25.400,0,,,593.600,0,206.536.000,0,,,112.200,0,5.000.000.000
31-Mar-2026,BHIT,86.068.156.705,2.007.740.889,5.262.220.112,2.090,0,1.000,0,21.082.613.957,0,5.095.000,0,175.431.160,0,46.800,0,29.443.900,0,337.867.627,0,25.039.870.888,13.238.835.716,,,3.053.025.317,0,80.100.592,0,,,103.399.600,0,5.397.944.978,8.321.109.800,,,1.933.397.279,0,86.068.146.705
31-Mar-2026,BIKA,592.280.000,,,,,,,171.511.200,420.667.900,,,,,,,,,,,700,0,,,100,0,,,,,,,,,,,100,0,592.180.000
31-Mar-2026,BIKE,1.293.916.404,258.705.600,0,,,,,102.592.904,921.500.000,,,,,,,,,100,0,2.000,0,,,9.960.500,0,55.700,0,,,,,,,,,1.099.600,0,1.293.916.404
31-Mar-2026,BIMA,608.175.716,21.193.900,0,,,,,44.479.980,0,570.000,0,,,,,,,19.820.200,0,,,,,100,0,407.900,0,,,,,,,,,,,86.472.080
31-Mar-2026,BINA,6.134.716.665,351.472.698,1.840.403.123,70,0,,,25.806.989,0,81.908.600,1.787.161.385,99.074.400,0,,,38.878.600,0,5.339.591,0,66.842.600,0,,,39.442,0,326.100,0,,,6.054.700,593.387.750,142.254.900,0,,,2.000,1.034.416.550,6.073.369.498
31-Mar-2026,BINO,2.275.316.111,22.700,174.000.000,,,,,138.626.411,0,,,,,,,,,100,0,0,1.949.465.800,,,1.922.900,0,11.278.200,0,,,,,,,,,,,2.275.316.111
31-Mar-2026,BIPI,63.710.196.917,11.570.174.712,16.175.175.613,,,,,11.328.279.749,0,2.640.912.908,0,385.688.400,0,6,0,5.567.700,0,3.493.664.200,0,2.558.938.418,0,,,1.947.718.200,8.095.170.100,49.063.400,0,,,36.243.000,0,5.366.981.036,0,,,56.619.475,0,63.710.196.917
31-Mar-2026,BIPP,5.028.669.376,327.490.200,573.267.000,500,0,1.604.280,0,844.856.233,0,,,9.410.000,0,,,21.000.300,0,656.643,0,200,3.098.530.195,,,15.668.000,0,112.749.400,0,,,,,,,,,436.500,0,5.005.669.451
31-Mar-2026,BIRD,2.502.100.000,253.262.612,257.857.979,,,,,451.519.182,281.892.504,23.361.000,0,22.972.100,0,3.018,0,5.033.000,0,182.089,0,79.945.352,0,,,35.346.501,0,3.769.200,0,,,52.178.438,0,23.557.236,0,6.281.671,0,14.918.118,0,1.512.080.000
31-Mar-2026,BISI,3.000.000.000,44.365.700,0,,,,,95.117.138,0,,,11.160.400,0,125.000,0,,,133.840,0,25.629.902,152.683.500,453.197,0,684.629.793,158.977.000,35.859.741,0,20.500,0,55.102.033,0,64.239.436,0,582.900,0,46.607.420,0,1.375.687.500
31-Mar-2026,BJBR,10.521.443.686,25.718.570,0,2.175.760,0,5.538.300,0,1.271.215.279,0,962.868.400,0,35.705.298,0,250.049,0,11.116.355,0,48.697.957,0,14.016.558,0,,,28.079.764,0,953.764,0,,,103.434.898,0,20.255.106,0,29.633.554,0,13.190.743,0,2.572.850.355
31-Mar-2026,BJTM,15.015.498.082,65.481.387,0,3.635.300,0,23.000,0,2.050.458.507,0,456.956.300,0,33.905.650,0,,,14.130.100,0,99.655.185,0,9.673.068,0,6.975.500,0,83.991.644,0,2.474.600,0,,,95.657.200,0,68.704.752,0,67.078.850,0,22.549.057,0,3.081.350.100
31-Mar-2026,BKDP,7.513.992.252,144.528.299,2.461.554.500,47,0,,,1.641.131.959,0,72.579,0,22.305.526,0,,,,,90.281,0,,,,,100,0,44.308.861,0,,,,,,,,,100,0,4.313.992.252
31-Mar-2026,BKSL,167.708.902.705,5.955.184.866,21.806.326.171,53.642.500,0,30,0,23.427.081.860,0,236.026.500,0,2.505.231.100,0,1.568.900,0,85.690.000,0,385.695.337,9.329.259.754,737.829.449,0,,,838.869.285,0,221.685.175,0,,,278.845.864,0,2.327.420.738,0,480.700,0,979.859.122,0,69.170.697.351
31-Mar-2026,BKSW,35.158.048.365,87.230.637,0,,,,,1.124.033.692,0,,,289.396.400,0,100,0,,,22.687,0,,,,,34.490.127,32.195.726.062,528.994,0,,,,,,,,,1.074.782.454,0,34.806.211.153
31-Mar-2026,BLES,8.890.206.400,212.832.600,760.000.000,,,,,462.779.600,0,,,4.267.500,0,,,,,,,,,,,3.230.700,0,2.096.000,0,,,,,,,,,,,1.445.206.400
31-Mar-2026,BLOG,3.379.487.200,253.127.970,2.703.589.730,,,,,404.553.300,0,2.576.100,0,6.869.700,0,,,6.362.100,0,,,200.000,0,,,942.700,0,915.600,0,,,,,,,,,350.000,0,3.379.487.200
31-Mar-2026,BLTA,25.181.143.017,584.681.775,4.383.489.018,2.928.816,0,470.678,0,5.567.153.260,0,28.973.112,0,657.967.832,0,9.635.400,0,88.513.072,0,162.048.790,0,1.436.450.487,0,,,1.673.581.791,0,79.526.298,0,,,30.535.909,0,1.149.651.439,0,142.333.865,0,104.863.416,0,16.102.804.958
31-Mar-2026,BLTZ,873.937.142,53.400,0,,,,,2.006.650,0,,,,,,,,,4.100,0,,,,,76.204.300,0,21.800,0,,,,,0,795.283.292,,,,,873.573.542
31-Mar-2026,BLUE,418.000.000,2.754.925,117.943.900,,,,,22.697.275,0,,,,,,,,,17.799.500,0,,,,,835.900,0,5.937.800,0,,,,,,,,,30.700,0,168.000.000
31-Mar-2026,BMAS,18.102.662.304,1.973.190.292,0,,,,,20.790.284,0,,,,,,,,,10,0,0,15.574.208.968,,,534.425.350,0,35.400,0,,,,,,,,,12.000,0,18.102.662.304
31-Mar-2026,BMBL,1.030.080.995,11.842.800,258.750.000,,,,,547.722.795,78.750.000,,,,,,,,,30.500,0,,,,,100,0,484.800,0,,,,,,,,,,,897.580.995
31-Mar-2026,BMHS,8.603.416.176,107.616.200,4.935.430.900,2.079.100,0,,,2.131.614.300,0,56.572.500,0,47.952.300,0,,,9.867.800,0,650.000,0,1.258.765.476,0,,,13.169.800,0,9.141.600,0,,,,,,,,,556.200,0,8.573.416.176
31-Mar-2026,BMRI,93.333.333.332,324.374.292,0,88.961.732,0,145.191.264,0,4.235.762.166,0,2.853.794.610,0,1.554.942.774,0,6.491.900,7.466.666.666,283.709.528,0,144.680.197,0,1.391.318.734,0,46.091.413,0,2.220.601.225,0,24.834.064,0,794.993.886,0,12.710.991.020,0,5.122.170.932,0,4.913.525.073,0,470.898.522,0,44.799.999.998
31-Mar-2026,BMSR,1.159.200.024,110.313.000,0,,,,,92.838.592,0,,,195.300,0,,,37.150.000,0,15.839.300,0,106.510.700,0,,,10.124.700,0,50.077.800,0,,,,,50.642.500,685.199.832,,,183.300,0,1.159.075.024
31-Mar-2026,BMTR,16.583.997.586,1.776.078.440,5.691.534.300,5.055.001,0,,,5.920.360.692,1.067.633.500,1.500,0,9.062.350,0,36.300,0,5.988.900,0,729.039.521,0,562.315.067,0,,,300.168.822,0,17.037.170,0,,,148.890.600,0,253.675.287,0,24.446.800,0,67.984.516,0,16.579.308.766
31-Mar-2026,BNBA,3.388.000.000,49.144.881,1.133.440.000,60,0,,,202.476.689,0,9.317.932,0,,,,,,,816,0,2.156.400,0,,,8.331.220,0,2.119.500,0,,,,,,,,,9.395.572,0,1.416.383.070
31-Mar-2026,BNBR,173.416.832.509,19.550.937.562,0,200.435,0,173.975,0,8.908.584.514,0,1.851.164.339,0,77.620.118,0,4.400.150,0,30.382.150,0,3.589.469.797,0,22.036.857.504,48.077.163.715,,,1.301.898.350,0,108.174.199,0,,,3,0,467.484.589,0,,,75.244.217,14.685.041.055,120.764.796.672
31-Mar-2026,BNGA,25.142.205.843,97.819.155,0,133.959,0,260.180,0,1.044.026.517,0,49.487.837,0,36.165.003,0,54.501,0,2.608.350,0,4.569.943,0,3.848.130,0,,,96.264.791,22.991.336.581,30.171.219,0,6.345.503,0,149.244.958,0,266.211.877,0,35.745.885,0,55.655.329,0,24.869.949.718
31-Mar-2026,BNII,76.215.195.821,2.236.315,0,5.181,0,505.626,0,614.739.746,0,41.063,0,,,464.532,0,448.200,0,4.138.001,0,7.303.630.373,6.653.168.749,850.400,0,325.447.681,0,11.655.667,0,,,32.300.102,0,12.166.113,0,5,0,108.646.351,0,15.070.444.105
31-Mar-2026,BNLI,36.181.359.520,1.553.465,0,113,0,48.638,0,88.135.403,0,9.522,0,94,0,423.283,0,620,0,132.389,0,636,0,,,1.734.964.979,32.244.827.604,535.327,0,,,1.460.400,0,886.812,0,168.600,0,1.744.592.884,0,35.817.740.769
31-Mar-2026,BOAT,3.501.680.000,318.871.600,0,,,,,294.652.000,2.871.110.200,,,,,,,,,540.000,0,58.400,0,,,14.676.700,0,1.200.900,0,,,,,,,,,570.200,0,3.501.680.000
31-Mar-2026,BOBA,1.155.750.000,510.000,274.000.000,,,,,146.548.800,402.400.400,,,,,,,,,,,50.775.000,0,,,258.300,0,108.461.100,0,,,,,,,,,12.400,0,982.966.000
31-Mar-2026,BOGA,3.803.526.210,912.576.218,0,,,,,100.896.235,0,746.879.000,0,623.323.868,0,,,,,196.970.063,0,37,1.122.137.075,,,358.800,0,36.100,0,,,1.495.200,0,98.815.614,0,,,38.000,0,3.803.526.210
31-Mar-2026,BOLA,6.000.000.000,208.925.300,0,100,0,18.557.300,0,1.671.273.340,2.600.457.720,323.561.800,917.000.000,,,,,,,40,0,1.038.000,0,,,131.286.300,0,387.000,0,,,,,250.000,0,,,127.263.100,0,6.000.000.000
31-Mar-2026,BOLT,2.343.750.000,155.813.200,0,,,,,114.686.300,0,,,,,,,,,5.556.800,0,146.500.000,0,,,10.004.500,0,123.600,0,,,9.874.400,0,,,,,100,138.691.100,581.250.000
31-Mar-2026,BORN,17.693.000.000,839.332.100,10.527.564.448,366.000,0,,,2.156.562.278,0,118.457.500,0,139.010.000,0,1.950.000,0,22.166.500,0,48.261.132,0,23.194.243,0,,,931.029.315,0,38.877.400,0,,,,,1.474.681.000,1.099.914.589,7.546.400,0,166.013.495,0,17.594.926.400
31-Mar-2026,BOSS,1.400.000.000,54.497.612,403.760.586,,,,,829.191.924,0,,,40.652.300,0,,,,,1.164.478,0,60,0,,,330.640,0,67.372.600,0,,,,,,,,,3.029.800,0,1.400.000.000
31-Mar-2026,BPFI,2.673.995.362,75.468.530,208.108.444,,,,,18.876.535,0,,,,,,,,,66.305.007,0,20.000,2.193.552.006,,,2.206.800,0,129.550,0,,,,,,,,,109.328.490,0,2.673.995.362
31-Mar-2026,BPII,9.884.153.240,,,,,,,2.686.800,0,,,,,,,,,,,509.592.140,8.881.734.000,,,186.600,0,1.811.300,0,,,,,,,,,488.142.400,0,9.884.153.240
31-Mar-2026,BPTR,3.534.000.000,15.698.400,3.105.580.973,,,,,206.295.944,0,,,848.000,0,,,,,4.202.276,0,177.320.224,0,,,281.100,0,3.071.383,0,,,,,77.000,0,,,20.624.700,0,3.534.000.000
31-Mar-2026,BRAM,450.056.980,9.962.500,25.231.500,,,,,51.144.341,74.571.620,,,,,,,,,1.574.300,0,0,277.193.068,,,81.400,0,8.995.977,0,,,,,,,,,159.100,0,448.913.806
31-Mar-2026,BRAU,34.900.000.000,94.970.613,0,,,,,147.408.173,0,1.250.000,0,,,500.256,0,,,375.199,0,1.110.500,0,646.500,0,577.424.453,0,681.000,0,,,,,500.000,0,,,10.000.000,0,834.866.694
31-Mar-2026,BREN,133.786.220.000,996.236.190,0,13.500,0,,,354.582.610,0,4.578.100,0,4.441.028,0,45.000,0,1.248.400,0,49.146.037,0,1.553.900.322,30.673.313.100,2.013.600,0,6.727.576.965,0,1.677.500,0,33.534.867,0,4.894.564.621,0,291.903.984,0,195.293.008,0,2.198.004.502,0,47.982.073.334
31-Mar-2026,BRIS,46.129.260.138,22.073.824,0,156.146.097,0,5.735.089,41.092.218.010,894.707.575,0,374.776.666,0,304.501.750,0,750.994,0,250.861.631,0,2.140.810,0,47.812.174,0,,,108.846.219,0,2.484.482,0,1.748.687,0,1.360.210.427,0,313.379.748,0,726.386.282,0,3.097.173,0,45.667.877.638
31-Mar-2026,BRMS,141.784.040.338,20.161.966.862,0,4.960.155,0,,,6.419.462.764,10.568.888.888,2.944.735.775,0,596.717.552,0,24.635.896,0,78.828.500,0,11.883.569.512,7.439.789.942,4.617.000.806,0,17.599.733,0,7.775.282.193,10.784.607.811,44.563.700,0,450.707.392,0,11.383.857.700,0,3.443.937.123,35.592.738.434,2.433.105.231,0,5.117.084.269,0,141.784.040.238
31-Mar-2026,BRNA,979.110.000,97.370.603,534.252.162,,,,,60.650.164,49.774.000,,,,,,,,,161.422,0,100,0,,,2.209.603,0,99.537.446,0,,,0,102.414.000,22.383.000,0,,,2.671.900,0,971.424.400
31-Mar-2026,BRPT,93.747.218.044,842.645.059,0,215.489,0,25.238,0,2.193.559.742,66.910.030.165,193.164.433,0,285.624.756,0,908.428,0,26.152.738,0,32.026.312,0,2.347.487.326,0,8.511.970,0,11.951.843.452,0,13.340.878,0,79.756.455,0,2.141.496.397,0,3.153.005.710,0,809.717.357,0,2.377.954.644,0,93.367.466.549
31-Mar-2026,BRRC,994.603.036,1.900.058,0,,,,,456.987.186,535.022.192,,,,,10.000,0,,,,,,,,,639.500,0,44.100,0,,,,,,,,,,,994.603.036
31-Mar-2026,BSBK,25.091.882.375,382.673.100,0,150,0,,,2.262.889.585,0,,,,,,,,,343,0,1.029.597.258,1.312.116.139,,,70.410.300,0,19.195.500,0,,,,,,,,,15.000.000,0,5.091.882.375
31-Mar-2026,BSDE,21.171.365.812,1.419.623.490,1.459.791.200,19.402.900,0,2.500.000,0,1.395.989.959,0,1.121.475.352,0,243.192.601,0,75.000,0,109.730.600,0,34.962.220,0,1.794.240.959,0,,,96.280.818,0,12.599.300,0,7.679.950,0,398.652.238,0,345.340.503,0,142.831.260,0,39.838.152,0,8.644.206.502
31-Mar-2026,BSIM,19.716.162.403,4.034.941.362,11.826.853.600,,,,,111.279.046,0,21.737.800,0,16.015.400,0,,,,,210.722.750,0,8.435.121,0,,,2.097.553.353,0,63.600,0,,,545.590.174,0,64.736.772,0,,,443.087.275,0,19.381.016.253
31-Mar-2026,BSML,1.850.225.000,165.323.700,777.192.465,,,,,309.984.300,482.798.600,11.830.000,0,,,,,,,,,1.694.035,0,,,54.717.100,0,2.059.100,0,,,,,,,,,44.625.700,0,1.850.225.000
31-Mar-2026,BSSR,2.616.500.000,344.300,130.825.000,,,,,190.196.726,0,,,,,,,361.600,0,50.891,0,5.683.400,254.847.100,,,36.972.918,0,776.200,0,,,1.746.375,0,2.066.653,0,3.912.924,0,145.239,0,627.929.326
31-Mar-2026,BSWD,3.688.866.845,131.063.491,0,,,,,145.857.757,0,,,,,152.000,0,,,,,,,,,,,3.329.097,0,,,,,,,,,2.000,0,280.404.345
31-Mar-2026,BTEK,46.277.496.376,459.379.074,0,3.975.303,0,,,11.175.369.367,0,3.381.608,4.557.527.258,7.625.755.093,0,42,0,18.885.785,0,503.387.981,0,15.001.488,19.247.528.400,,,2.221.655.588,0,170.622.377,0,,,912,0,,,,,38.100,0,46.002.508.376
31-Mar-2026,BTEL,36.822.665.755,3.290.716.439,16.974.385.556,43,0,,,5.304.879.043,0,1.318.596.602,0,1.205.150.426,0,1.252.274.683,0,76.069.349,0,1.407.978.741,0,145.143.240,0,,,2.300.809.707,0,46.527.644,0,,,353.656.487,0,517.902.027,2.213.279.000,21.954.400,0,91.578.422,0,36.520.901.809
31-Mar-2026,BTON,720.000.000,140.000,0,,,,,61.234.200,37.050.000,,,,,,,,,,,,,,,12.023.200,0,12.600,0,,,,,,,,,40.000,0,110.500.000
31-Mar-2026,BTPN,10.645.945.748,1.122.606,0,,,547.500,0,25.902.445,0,,,223.900,0,,,117.500,0,353,0,305,0,34.400,0,601.920.529,9.692.826.975,223.200,0,,,,,1.177.500,0,,,200.099.340,0,10.524.196.553
31-Mar-2026,BTPS,7.703.700.000,12.209.000,0,276.500,0,0,5.315.553.000,911.659.583,0,92.696.200,0,34.327.425,0,1.476.000,0,10.956.300,0,688.583,0,100.393.565,0,,,244.480.858,0,3.534.200,0,,,585.694.416,0,221.999.950,0,88.490.843,0,2.226.577,0,7.626.663.000
