date,share_code,issuer_name,investor_name,investor_type,local_foreign,nationality,domicile,holdings_scripless_raw,holdings_scrip_raw,total_holding_shares_raw,percentage_raw
31-Mar-2026,BIPI,ASTRINDO NUSANTARA INFRASTRUKTUR Tbk,Knight Investments Pte Ltd,OT,F,,MALAYSIA,666.666.600,0,666.666.600,"1,05"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,SAFIRE CAPITAL PTE.LTD.,CP,F,,SINGAPORE,3.098.530.195,0,3.098.530.195,"61,62"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,PT. Victoria Investama Tbk,CP,L,,INDONESIA,573.267.000,0,573.267.000,"11,40"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,SUZANNA TANOJO,ID,L,INDONESIAN,INDONESIA,222.383.030,0,222.383.030,"4,42"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,LOUISE LI,ID,F,CANADIAN,SINGAPORE,112.042.000,0,112.042.000,"2,23"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,PT. BINTANG MITRA SEMESTARAYA TBK,CP,L,,INDONESIA,111.850.000,0,111.850.000,"2,22"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,PT Prolestari Megapersada,CP,L,,INDONESIA,89.800.000,0,89.800.000,"1,79"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,EDDY WIBOWO,ID,L,INDONESIAN,INDONESIA,85.415.300,0,85.415.300,"1,70"
31-Mar-2026,BIPP,BHUWANATALA INDAH PERMAI Tbk,PT INTIDANA WIJAYA,CP,L,,INDONESIA,83.403.000,0,83.403.000,"1,66"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PT. PUSAKA CITRA DJOKOSOETONO,CP,L,,INDONESIA,257.857.979,452.000.000,709.857.979,"28,37"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PURNOMO PRAWIRO,ID,L,INDONESIAN,INDONESIA,63.174.300,239.120.000,302.294.300,"12,08"
31-Mar-2026,BIRD,BLUE BIRD Tbk,KRESNA PRIAWAN DJOKOSOETONO,ID,L,INDONESIAN,INDONESIA,5.605.000,149.450.000,155.055.000,"6,20"
31-Mar-2026,BIRD,BLUE BIRD Tbk,"SIGIT P DJOKOSOETONO,IR,MBA",ID,L,INDONESIAN,INDONESIA,4.001.300,149.450.000,153.451.300,"6,13"
31-Mar-2026,BIRD,BLUE BIRD Tbk,INDRA PRIAWAN DJOKOSOETONO,ID,L,INDONESIAN,INDONESIA,149.176.688,0,149.176.688,"5,96"
31-Mar-2026,BIRD,BLUE BIRD Tbk,ADRIANTO DJOKOSOETONO,ID,L,INDONESIAN,INDONESIA,132.715.816,0,132.715.816,"5,30"
31-Mar-2026,BIRD,BLUE BIRD Tbk,NONI SRI AYATI PURNOMO,ID,L,INDONESIAN,INDONESIA,120.810.000,0,120.810.000,"4,83"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PT GOTO GOJEK TOKOPEDIA TBK,CP,L,,INDONESIA,108.207.016,0,108.207.016,"4,32"
31-Mar-2026,BIRD,BLUE BIRD Tbk,SRI ADRIYANI LESTARI,ID,L,INDONESIAN,INDONESIA,62.560.000,0,62.560.000,"2,50"
31-Mar-2026,BIRD,BLUE BIRD Tbk,Sumitomo Corporation,CP,F,,JAPAN,49.498.305,0,49.498.305,"1,98"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PURNOMO INVESTAMA,CP,L,,INDONESIA,46.401.800,0,46.401.800,"1,85"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PT CHANDRA INVESTAMA,CP,L,,INDONESIA,39.450.000,0,39.450.000,"1,58"
31-Mar-2026,BIRD,BLUE BIRD Tbk,PURNOMO ENDANG INVESTAMA,CP,L,,INDONESIA,32.673.617,0,32.673.617,"1,31"
31-Mar-2026,BIRD,BLUE BIRD Tbk,HONKY HARJO,ID,L,INDONESIAN,INDONESIA,26.482.200,0,26.482.200,"1,06"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,AGRINDO PRATAMA PT,CP,L,,,0,930.000.000,930.000.000,"31,00"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,VALLEY INVESTMENT HOLDINGS PTE LTD,,,,,0,190.687.500,190.687.500,"6,36"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,FIELD INVESTMENT HOLDINGS PTELTD,CP,F,,,0,190.687.500,190.687.500,"6,36"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,UBS AG SINGAPORE BRANCH,IB,F,,SINGAPORE,158.977.000,0,158.977.000,"5,30"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,UNITED OVERSEAS BANK NOMINEES (PRIVATE) LIMITED,CP,F,,SINGAPORE,152.683.500,0,152.683.500,"5,09"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,CITIBANK HONG KONG S/A PBG CLIENTS SG,IB,F,,SINGAPORE,147.500.000,0,147.500.000,"4,92"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,DEUTSCHE BK AG (PRIVATE BANKING) SPORE WM CLIENT,IB,F,,SINGAPORE,146.300.000,0,146.300.000,"4,88"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,LGT BANK AG,IB,F,,LIECHTENSTEIN,139.358.500,0,139.358.500,"4,65"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,SJ BISI HOLDINGS PTE LTD,CP,F,,,0,122.250.000,122.250.000,"4,08"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,RBC SINGAPORE - CLIENTS A/C,IB,F,,SINGAPORE,110.419.500,0,110.419.500,"3,68"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,UBS AG HONG KONG,IB,F,,HONG KONG,62.119.500,0,62.119.500,"2,07"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,44.144.100,0,44.144.100,"1,47"
31-Mar-2026,BISI,BISI INTERNATIONAL Tbk,HEYOKHA MAGNA MATER,OT,F,,CAYMAN ISLANDS,33.200.000,0,33.200.000,"1,11"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA PROVINSI JAWA BARAT,,,,,0,4.053.172.595,4.053.172.595,"38,52"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN BANDUNG,,,,,0,761.921.189,761.921.189,"7,24"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA PROVINSI BANTEN,,,,,0,520.589.856,520.589.856,"4,95"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,429.468.900,0,429.468.900,"4,08"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PT. ASURANSI JIWA IFG,IS,L,,INDONESIA,331.665.400,0,331.665.400,"3,15"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN TANGERANG,,,,,0,309.379.471,309.379.471,"2,94"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN BOGOR,,,,,0,216.575.147,216.575.147,"2,06"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PT TASPEN (PERSERO),IS,L,,INDONESIA,201.734.100,0,201.734.100,"1,92"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN SERANG,,,,,0,161.424.407,161.424.407,"1,53"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN TASIKMALAYA,,,,,0,140.916.899,140.916.899,"1,34"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KOTA TANGERANG,,,,,0,133.799.152,133.799.152,"1,27"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KOTA BANDUNG,,,,,0,124.048.575,124.048.575,"1,18"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KOTA CIMAHI,,,,,0,111.215.958,111.215.958,"1,06"
31-Mar-2026,BJBR,BANK JABAR BANTEN Tbk,PEMDA KABUPATEN PANDEGLANG,,,,,0,110.162.524,110.162.524,"1,05"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT I PROVINSI JAWA TIMUR,,,,,0,7.676.913.648,7.676.913.648,"51,13"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PT TASPEN (PERSERO),IS,L,,INDONESIA,414.504.700,0,414.504.700,"2,76"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN SIDOARJO,,,,,0,370.155.850,370.155.850,"2,47"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KOTA SURABAYA,,,,,0,319.243.457,319.243.457,"2,13"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN BOJONEGORO,,,,,0,300.288.632,300.288.632,"2,00"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN BANYUWANGI,,,,,0,270.036.117,270.036.117,"1,80"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN MALANG,,,,,0,253.635.445,253.635.445,"1,69"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN GRESIK,,,,,0,220.213.170,220.213.170,"1,47"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN TUBAN,,,,,0,217.418.404,217.418.404,"1,45"
31-Mar-2026,BJTM,BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk,PEMDA TINGKAT II KABUPATEN NGAWI,,,,,0,215.763.995,215.763.995,"1,44"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,"ADHIBALARAJA, PT.",,,,,0,2.600.000.000,2.600.000.000,"34,60"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,"PRIMANTARA WISESA SEJAHTERA ,PT",CP,L,,INDONESIA,2.461.554.500,0,2.461.554.500,"32,76"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,HENDRO SUMAMPOW,ID,L,INDONESIAN,INDONESIA,23.500.000,600.000.000,623.500.000,"8,30"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,IEVAN DANIAR SUMAMPOW,ID,L,INDONESIAN,INDONESIA,344.181.167,0,344.181.167,"4,58"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,LEOTINE IERMA AGUSTINA.S,ID,L,INDONESIAN,INDONESIA,294.181.167,0,294.181.167,"3,92"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,IEFENN ADRIANNE SUMAMPOW,ID,L,INDONESIAN,INDONESIA,294.181.167,0,294.181.167,"3,92"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,J WAHYOEDI HIDAYAT,ID,L,INDONESIAN,INDONESIA,216.228.900,0,216.228.900,"2,88"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,ENDANG LESTARI PUJIASTUTI,ID,L,INDONESIAN,INDONESIA,143.449.332,0,143.449.332,"1,91"
31-Mar-2026,BKDP,BUKIT DARMO PROPERTY Tbk,ADHIBALADIKA AGUNG,CP,L,,INDONESIA,110.425.600,0,110.425.600,"1,47"
31-Mar-2026,BKSL,SENTUL CITY Tbk,PT SAKTI GENERASI PERDANA,CP,L,,INDONESIA,21.806.326.171,87.655.773.654,109.462.099.825,"65,27"
31-Mar-2026,BKSL,SENTUL CITY Tbk,STELLA ISABELLA DJOHAN,ID,L,INDONESIAN,INDONESIA,1.422.075.799,9.813.202.013,11.235.277.812,"6,70"
31-Mar-2026,BKSL,SENTUL CITY Tbk,PT SAMUEL SEKURITAS INDONESIA,SC,L,,INDONESIA,9.329.259.754,0,9.329.259.754,"5,56"
31-Mar-2026,BKSL,SENTUL CITY Tbk,BUKIT WAHANA GEMILANG PT,CP,L,,INDONESIA,3.601.214.800,0,3.601.214.800,"2,15"
31-Mar-2026,BKSL,SENTUL CITY Tbk,HJ MEGAWATI TAUFIQ,ID,L,INDONESIAN,INDONESIA,1.956.400.000,0,1.956.400.000,"1,17"
31-Mar-2026,BKSL,SENTUL CITY Tbk,GOVERNMENT OF NORWAY,OT,F,,NORWAY,1.943.443.000,0,1.943.443.000,"1,16"
31-Mar-2026,BKSW,BANK QNB INDONESIA Tbk,QATAR NATIONAL BANK Q.P.S.C.,IB,F,,QATAR,32.195.726.062,0,32.195.726.062,"91,57"
31-Mar-2026,BKSW,BANK QNB INDONESIA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,1.074.578.377,0,1.074.578.377,"3,06"
31-Mar-2026,BKSW,BANK QNB INDONESIA Tbk,PT KAY HIAN SEKURITAS,SC,L,,INDONESIA,16,351.580.484,351.580.500,"1,00"
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,PT GLOBAL BASE UNIVERSAL,CP,L,,,0,3.630.000.000,3.630.000.000,"40,83"
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,PT TATA UTAMA GEMILANG,CP,L,,,0,2.640.000.000,2.640.000.000,"29,70"
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,"TANCORP INVESTAMA MULIA, PT",CP,L,,INDONESIA,760.000.000,845.000.000,1.605.000.000,"18,05"
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,"LIAUW, BILLY LAW",ID,L,INDONESIAN,INDONESIAN,0,198.000.000,198.000.000,"2,23"
31-Mar-2026,BLES,SUPERIOR PRIMA SUKSES Tbk,DERMAWAN SUPARSONO,ID,L,INDONESIAN,INDONESIAN,0,132.000.000,132.000.000,"1,48"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,SIGMANTARA ALFINDO,CP,L,,INDONESIA,1.717.905.980,0,1.717.905.980,"50,83"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,PT DUA MITRA INTI SELARAS,CP,L,,INDONESIA,985.683.750,0,985.683.750,"29,17"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,PT WIRAGUNA SEJAHTERA ABADI,CP,L,,INDONESIA,112.649.570,0,112.649.570,"3,33"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,EVI ANITA,ID,L,INDONESIAN,INDONESIA,100.000.000,0,100.000.000,"2,96"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,"AMANDA CIPTA PERSADA, PT",CP,L,,INDONESIA,70.000.000,0,70.000.000,"2,07"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,PT CAKRAWALA MULIA PRIMA,CP,L,,INDONESIA,66.662.400,0,66.662.400,"1,97"
31-Mar-2026,BLOG,TRIMITRA TRANS PERSADA Tbk,DRS SURONO SUBEKTI,ID,L,INDONESIAN,INDONESIA,34.951.600,0,34.951.600,"1,03"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,"Tunggaladhi Baskara, PT",CP,L,,INDONESIA,4.383.489.018,0,4.383.489.018,"17,41"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,"ELANG MEGAH INTI, PT",,,,,0,2.366.547.505,2.366.547.505,"9,40"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,BAMBANG SIHONO,ID,L,INDONESIAN,INDONESIA,1.105.609.300,0,1.105.609.300,"4,39"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,Resources Fortune LTD,OT,F,,BRITISH INDIAN OCEAN TERRITORY,955.155.787,0,955.155.787,"3,79"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,BANQUE DE LUXEMBOURG - CLIENT ACCOUNT,IB,F,,LUXEMBOURG,823.407.384,0,823.407.384,"3,27"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,GENERIS-D HOLDINGS PTE. LTD,CP,F,,SINGAPORE,786.010.349,0,786.010.349,"3,12"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,DEUTSCHE BANK,,,,,0,632.687.149,632.687.149,"2,51"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,REKSA DANA PANIN DANA MAKSIMA,MF,L,,INDONESIA,470.833.500,0,470.833.500,"1,87"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,PELAYARAN PRESISI PERKASA PT,CP,L,,INDONESIA,424.583.683,0,424.583.683,"1,69"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,PACBLUE PTE LTD,CP,F,,SINGAPORE,424.513.683,0,424.513.683,"1,69"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,SEMINYAK AS,,,,,0,395.507.735,395.507.735,"1,57"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,HAIYANTO,ID,L,INDONESIAN,INDONESIA,381.049.100,0,381.049.100,"1,51"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,BANK OF SINGAPORE LIMITED,IB,F,,SINGAPORE,354.345.996,0,354.345.996,"1,41"
31-Mar-2026,BLTA,BERLIAN LAJU TANKER Tbk,SUGIMAN LAYANTO,ID,L,INDONESIAN,INDONESIA,281.228.600,0,281.228.600,"1,12"
31-Mar-2026,BLTZ,GRAHA LAYAR PRIMA Tbk,CGI HOLDINGS LIMITED,OT,F,,HONG KONG,445.708.436,0,445.708.436,"51,00"
31-Mar-2026,BLTZ,GRAHA LAYAR PRIMA Tbk,COREE CAPITAL LIMITED,OT,F,,SINGAPORE,349.574.856,0,349.574.856,"40,00"
31-Mar-2026,BLTZ,GRAHA LAYAR PRIMA Tbk,TOPE CAPITAL LTD,IB,F,,CAYMAN ISLANDS,37.203.432,0,37.203.432,"4,26"
31-Mar-2026,BLTZ,GRAHA LAYAR PRIMA Tbk,NAINSOOK INVESTMENTS LTD,IB,F,,CAYMAN ISLANDS,34.957.486,0,34.957.486,"4,00"
31-Mar-2026,BLUE,BERKAH PRIMA PERKASA Tbk,PT CETAK BIRU KAPITAL,CP,L,,INDONESIA,117.943.900,0,117.943.900,"28,22"
31-Mar-2026,BLUE,BERKAH PRIMA PERKASA Tbk,HERMAN TANSRI,ID,L,INDONESIAN,INDONESIA,0,102.500.000,102.500.000,"24,52"
31-Mar-2026,BLUE,BERKAH PRIMA PERKASA Tbk,Siek Agung Guntoro,ID,L,INDONESIAN,INDONESIA,0,75.000.000,75.000.000,"17,94"
31-Mar-2026,BLUE,BERKAH PRIMA PERKASA Tbk,FADJAR TASRIF,ID,L,INDONESIAN,INDONESIA,0,42.500.000,42.500.000,"10,17"
